Unnamed: 0,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,agent,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,hotel_encoded,meal_BB,meal_FB,meal_HB,meal_SC,meal_Undefined,season,country_BEL,country_BRA,country_CHE,country_CHN,country_CN,country_DEU,country_ESP,country_FRA,country_GBR,country_IRL,country_ITA,country_NLD,country_NOR,country_Other,country_POL,country_PRT,country_RUS,country_SWE,country_USA,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,room_type_changed,deposit_type_Non Refund,deposit_type_Refundable,customer_type_Group,customer_type_Transient,customer_type_Transient-Party
86,Resort Hotel,0,0.3429840520836409,2016,December,50,8,0,3,2,0,0,0,0,0,D,D,0,241,-0.12701640452702223,-1.6304293873679403,0,2,1,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
87,Resort Hotel,0,-0.8352167932766847,2016,April,15,9,2,3,1,0,0,0,0,0,A,A,0,40,-0.12701640452702223,-1.7048559475421257,0,0,1,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,False,False
89,City Hotel,0,-0.9851696281407263,2015,August,33,11,0,5,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,-0.1647150855434751,0,2,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,False,False
90,City Hotel,1,2.528011074388245,2017,April,16,22,1,1,2,1,0,0,0,0,A,A,0,9,-0.12701640452702223,0.7887054480747369,0,0,0,True,False,False,False,False,Spring,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
91,City Hotel,0,-0.7281076255166552,2017,February,7,13,1,2,2,0,0,0,0,0,A,D,0,28,-0.12701640452702223,-0.5721597580298906,0,0,0,True,False,False,False,False,Winter,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,False,False,False,True,False
92,Resort Hotel,0,-1.0173023784687352,2015,October,42,13,0,1,2,0,0,0,0,0,D,D,1,240,-0.12701640452702223,-0.8166265615217398,0,1,1,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
93,City Hotel,0,-0.46033470611658117,2015,October,41,9,1,2,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,-0.04248168379755048,0,0,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,False,False
94,Resort Hotel,1,1.7568250665160319,2015,December,52,20,4,9,1,0,0,0,0,0,D,D,0,240,-0.12701640452702223,-1.3180551384616885,0,1,1,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
95,Resort Hotel,0,0.7499988895717534,2016,August,35,27,2,2,1,0,0,0,0,0,A,A,0,171,-0.12701640452702223,0.12864507864674393,0,0,1,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,False,True
96,City Hotel,0,-0.21398362026851306,2017,July,29,16,2,3,2,0,0,0,0,0,A,A,0,14,-0.12701640452702223,0.32421852144022345,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,False,False,False,True,False
97,City Hotel,0,-1.0173023784687352,2015,August,33,9,1,0,2,2,0,0,0,0,F,F,0,9,-0.12701640452702223,1.5465525388994699,0,2,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
98,City Hotel,0,0.8142643902277712,2017,April,15,13,0,3,2,1,0,0,0,0,A,A,0,9,-0.12701640452702223,1.5465525388994699,0,2,0,True,False,False,False,False,Spring,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
99,City Hotel,0,-1.006591461692732,2016,March,13,20,2,4,2,0,0,0,0,0,A,A,0,220,-0.12701640452702223,-0.3005299763722803,0,0,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,False,True
100,Resort Hotel,0,-0.9851696281407263,2017,June,23,6,0,3,1,0,0,1,0,3,A,A,0,146,-0.12701640452702223,0.32421852144022345,0,2,1,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,True,False
101,City Hotel,0,0.8463971405557801,2017,August,35,31,1,3,2,0,0,0,0,0,A,A,1,42,-0.12701640452702223,-0.25027846676562254,0,2,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,True,False
102,City Hotel,1,0.010945632027549107,2015,October,41,5,1,3,1,0,0,0,0,0,A,A,0,29,-0.12701640452702223,1.1934338227445764,0,0,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,True,False,False,True,False
103,Resort Hotel,0,-1.006591461692732,2015,October,41,9,0,1,1,0,0,0,0,1,A,D,0,0,-0.12701640452702223,-1.3055601685054383,0,0,1,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,False,True,False
104,Resort Hotel,0,-0.9423259610367144,2015,July,28,7,0,4,3,2,0,0,0,0,H,H,2,240,-0.12701640452702223,2.633071665529911,0,1,1,True,False,False,False,False,Summer,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
106,Resort Hotel,0,-0.6424202913086315,2016,June,24,9,0,3,2,1,0,0,0,0,F,G,0,241,-0.12701640452702223,1.5473674282444427,1,1,1,True,False,False,False,False,Summer,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,True,False
107,City Hotel,1,1.7782469000680379,2015,November,46,9,1,2,2,0,0,0,1,0,A,A,0,1,-0.12701640452702223,-0.9035480916521752,0,0,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,True,False,False,True,False
108,City Hotel,1,-0.05331986862846866,2016,March,12,18,0,2,1,0,0,0,0,0,A,A,0,29,3.6799652795246476,-0.5721597580298906,0,0,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,True,False,False,True,False
109,City Hotel,0,-0.49246745644459006,2016,April,16,12,0,3,2,1,0,0,0,0,A,D,0,9,-0.12701640452702223,-0.04248168379755048,0,2,0,False,False,True,False,False,Spring,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,True,False
110,City Hotel,0,-0.6852639584126433,2016,October,43,22,2,5,2,0,0,0,0,0,A,A,0,0,-0.12701640452702223,0.5958483030978338,0,2,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,False,False,False,True,False
111,City Hotel,1,-0.8245058765006819,2015,October,41,6,0,3,1,0,0,1,1,0,A,A,0,82,-0.12701640452702223,-0.4363448672010854,0,0,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,True,False,False,True,False
112,City Hotel,0,-0.37464737190855746,2016,April,18,30,1,1,2,0,0,0,0,0,A,B,1,85,-0.12701640452702223,-0.17150583008491538,0,1,0,True,False,False,False,False,Spring,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,False,False,False,True,False
113,City Hotel,0,2.153128987228141,2017,July,29,21,2,2,2,1,0,0,0,0,A,A,1,14,-0.12701640452702223,0.1639569502622332,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,False,False,False,True,False
114,City Hotel,0,0.37511680241164974,2017,June,23,8,0,3,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,1.3020857354076205,0,1,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
115,Resort Hotel,0,1.414075729683937,2016,September,37,5,6,15,2,0,0,0,0,1,D,D,0,0,-0.12701640452702223,-0.21904104187499718,0,1,1,False,False,True,False,False,Autumn,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,False,False,False,True,False
116,City Hotel,1,2.506589240836239,2016,June,23,2,0,2,2,0,0,0,0,0,A,A,0,1,-0.12701640452702223,-0.9252784741847839,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,True,False,False,True,False
117,City Hotel,1,-0.46033470611658117,2016,May,21,18,0,2,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,0.837598808773107,0,0,0,True,False,False,False,False,Spring,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
118,City Hotel,0,0.5143587204996882,2016,June,27,26,2,0,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,-0.28694848728939976,0,1,0,False,False,False,True,False,Summer,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,False,True
119,Resort Hotel,0,-0.6424202913086315,2015,December,53,27,2,0,2,0,0,0,0,0,A,D,1,6,-0.12701640452702223,-1.1045541300788069,1,0,1,False,False,True,False,False,Winter,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,False,False,False,True,False
120,City Hotel,1,2.3245036556441887,2017,April,17,29,2,1,2,0,0,0,0,0,A,A,0,6,-0.12701640452702223,-0.1647150855434751,0,0,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,True,False,False,True,False
121,Resort Hotel,1,-0.6852639584126433,2016,April,17,19,2,5,2,0,0,0,0,0,D,D,0,273,-0.12701640452702223,-0.7253589548847827,0,0,1,False,False,True,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,False,False,False,False,True
123,City Hotel,1,-0.4282019557885723,2017,March,12,21,0,3,2,0,0,0,0,0,A,A,0,86,-0.12701640452702223,-0.3005299763722803,0,0,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,True,False,False,True,False
124,City Hotel,1,0.4500932198436705,2016,August,34,18,0,2,3,0,0,0,0,0,D,D,0,9,-0.12701640452702223,1.2531923747092504,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
125,City Hotel,0,0.6428897218117238,2016,August,35,21,2,1,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,0.2019851196942988,1,0,0,False,False,False,True,False,Summer,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
126,City Hotel,0,0.7285770560197474,2015,October,40,2,0,2,1,0,0,0,0,0,A,A,0,19,-0.12701640452702223,0.10691469611413519,0,0,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,False,True
127,Resort Hotel,0,-0.9423259610367144,2015,November,48,25,0,1,1,0,0,0,0,7,A,D,0,0,-0.12701640452702223,-1.6586788846603318,0,1,1,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,False,False,False,True,False
128,Resort Hotel,0,-1.006591461692732,2016,November,47,18,0,2,2,0,0,0,0,0,A,D,0,0,-0.12701640452702223,-0.6047553318288039,0,2,1,False,False,True,False,False,Autumn,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,False,False,False,True,False
130,City Hotel,0,-0.3210927880285427,2016,November,48,24,0,3,2,0,0,0,0,0,A,D,0,28,-0.12701640452702223,-0.5721597580298906,0,0,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,False,False,False,True,False
131,City Hotel,0,1.71398139941202,2016,August,36,31,0,4,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,-0.13891025628600207,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,False,True
132,City Hotel,1,-0.021187118300459776,2016,August,35,23,0,2,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,0.5931320052812578,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
